"BestMatchID"	"File_Name"	"BestMatchScore"	"OrigMetaID"	"Cluster"	"CellType"	"fov"	"Slide_celltype_fov"
"T4_b_g8_Macrophage_4"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_4"	"T4_b_g8"	"Macrophage"	"T4_b_4"	"T4_b_Macrophage_T4_b_4"
"T4_b_g8_Macrophage_5"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_5"	"T4_b_g8"	"Macrophage"	"T4_b_5"	"T4_b_Macrophage_T4_b_5"
"T4_b_g8_Macrophage_6"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_6"	"T4_b_g8"	"Macrophage"	"T4_b_6"	"T4_b_Macrophage_T4_b_6"
"T4_b_g8_Macrophage_7"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_7"	"T4_b_g8"	"Macrophage"	"T4_b_7"	"T4_b_Macrophage_T4_b_7"
"T4_b_g8_Macrophage_8"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_8"	"T4_b_g8"	"Macrophage"	"T4_b_8"	"T4_b_Macrophage_T4_b_8"
"T4_b_g8_Macrophage_9"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_9"	"T4_b_g8"	"Macrophage"	"T4_b_9"	"T4_b_Macrophage_T4_b_9"
"T4_b_g8_Macrophage_10"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_10"	"T4_b_g8"	"Macrophage"	"T4_b_10"	"T4_b_Macrophage_T4_b_10"
"T4_b_g8_Macrophage_11"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_11"	"T4_b_g8"	"Macrophage"	"T4_b_11"	"T4_b_Macrophage_T4_b_11"
"T4_b_g8_Macrophage_12"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_12"	"T4_b_g8"	"Macrophage"	"T4_b_12"	"T4_b_Macrophage_T4_b_12"
"T4_b_g8_Macrophage_13"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_13"	"T4_b_g8"	"Macrophage"	"T4_b_13"	"T4_b_Macrophage_T4_b_13"
"T4_b_g8_Macrophage_14"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_14"	"T4_b_g8"	"Macrophage"	"T4_b_14"	"T4_b_Macrophage_T4_b_14"
"T4_b_g8_Macrophage_15"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_15"	"T4_b_g8"	"Macrophage"	"T4_b_15"	"T4_b_Macrophage_T4_b_15"
"T4_b_g8_Macrophage_16"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_16"	"T4_b_g8"	"Macrophage"	"T4_b_16"	"T4_b_Macrophage_T4_b_16"
"T4_b_g8_Macrophage_17"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_17"	"T4_b_g8"	"Macrophage"	"T4_b_17"	"T4_b_Macrophage_T4_b_17"
"T4_b_g8_Macrophage_18"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g8_Macrophage_18"	"T4_b_g8"	"Macrophage"	"T4_b_18"	"T4_b_Macrophage_T4_b_18"
"T4_b_g9_Mastcells_1"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_1"	"T4_b_g9"	"Mastcells"	"T4_b_1"	"T4_b_Mastcells_T4_b_1"
"T4_b_g9_Mastcells_2"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_2"	"T4_b_g9"	"Mastcells"	"T4_b_2"	"T4_b_Mastcells_T4_b_2"
"T4_b_g9_Mastcells_3"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_3"	"T4_b_g9"	"Mastcells"	"T4_b_3"	"T4_b_Mastcells_T4_b_3"
"T4_b_g9_Mastcells_4"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_4"	"T4_b_g9"	"Mastcells"	"T4_b_4"	"T4_b_Mastcells_T4_b_4"
"T4_b_g9_Mastcells_5"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_5"	"T4_b_g9"	"Mastcells"	"T4_b_5"	"T4_b_Mastcells_T4_b_5"
"T4_b_g9_Mastcells_6"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_6"	"T4_b_g9"	"Mastcells"	"T4_b_6"	"T4_b_Mastcells_T4_b_6"
"T4_b_g9_Mastcells_7"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_7"	"T4_b_g9"	"Mastcells"	"T4_b_7"	"T4_b_Mastcells_T4_b_7"
"T4_b_g9_Mastcells_8"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_8"	"T4_b_g9"	"Mastcells"	"T4_b_8"	"T4_b_Mastcells_T4_b_8"
"T4_b_g9_Mastcells_9"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_9"	"T4_b_g9"	"Mastcells"	"T4_b_9"	"T4_b_Mastcells_T4_b_9"
"T4_b_g9_Mastcells_10"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_10"	"T4_b_g9"	"Mastcells"	"T4_b_10"	"T4_b_Mastcells_T4_b_10"
"T4_b_g9_Mastcells_11"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_11"	"T4_b_g9"	"Mastcells"	"T4_b_11"	"T4_b_Mastcells_T4_b_11"
"T4_b_g9_Mastcells_12"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_12"	"T4_b_g9"	"Mastcells"	"T4_b_12"	"T4_b_Mastcells_T4_b_12"
"T4_b_g9_Mastcells_13"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_13"	"T4_b_g9"	"Mastcells"	"T4_b_13"	"T4_b_Mastcells_T4_b_13"
"T4_b_g9_Mastcells_14"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_14"	"T4_b_g9"	"Mastcells"	"T4_b_14"	"T4_b_Mastcells_T4_b_14"
"T4_b_g9_Mastcells_15"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_15"	"T4_b_g9"	"Mastcells"	"T4_b_15"	"T4_b_Mastcells_T4_b_15"
"T4_b_g9_Mastcells_16"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_16"	"T4_b_g9"	"Mastcells"	"T4_b_16"	"T4_b_Mastcells_T4_b_16"
"T4_b_g9_Mastcells_17"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_17"	"T4_b_g9"	"Mastcells"	"T4_b_17"	"T4_b_Mastcells_T4_b_17"
"T4_b_g9_Mastcells_18"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g9_Mastcells_18"	"T4_b_g9"	"Mastcells"	"T4_b_18"	"T4_b_Mastcells_T4_b_18"
"T4_b_g10_Macrophage_1"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_1"	"T4_b_g10"	"Macrophage"	"T4_b_1"	"T4_b_Macrophage_T4_b_1"
"T4_b_g10_Macrophage_2"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_2"	"T4_b_g10"	"Macrophage"	"T4_b_2"	"T4_b_Macrophage_T4_b_2"
"T4_b_g10_Macrophage_3"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_3"	"T4_b_g10"	"Macrophage"	"T4_b_3"	"T4_b_Macrophage_T4_b_3"
"T4_b_g10_Macrophage_4"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_4"	"T4_b_g10"	"Macrophage"	"T4_b_4"	"T4_b_Macrophage_T4_b_4"
"T4_b_g10_Macrophage_5"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_5"	"T4_b_g10"	"Macrophage"	"T4_b_5"	"T4_b_Macrophage_T4_b_5"
"T4_b_g10_Macrophage_6"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_6"	"T4_b_g10"	"Macrophage"	"T4_b_6"	"T4_b_Macrophage_T4_b_6"
"T4_b_g10_Macrophage_7"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_7"	"T4_b_g10"	"Macrophage"	"T4_b_7"	"T4_b_Macrophage_T4_b_7"
"T4_b_g10_Macrophage_8"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_8"	"T4_b_g10"	"Macrophage"	"T4_b_8"	"T4_b_Macrophage_T4_b_8"
"T4_b_g10_Macrophage_9"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_9"	"T4_b_g10"	"Macrophage"	"T4_b_9"	"T4_b_Macrophage_T4_b_9"
"T4_b_g10_Macrophage_10"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_10"	"T4_b_g10"	"Macrophage"	"T4_b_10"	"T4_b_Macrophage_T4_b_10"
"T4_b_g10_Macrophage_11"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_11"	"T4_b_g10"	"Macrophage"	"T4_b_11"	"T4_b_Macrophage_T4_b_11"
"T4_b_g10_Macrophage_12"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_12"	"T4_b_g10"	"Macrophage"	"T4_b_12"	"T4_b_Macrophage_T4_b_12"
"T4_b_g10_Macrophage_13"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_13"	"T4_b_g10"	"Macrophage"	"T4_b_13"	"T4_b_Macrophage_T4_b_13"
"T4_b_g10_Macrophage_14"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_14"	"T4_b_g10"	"Macrophage"	"T4_b_14"	"T4_b_Macrophage_T4_b_14"
"T4_b_g10_Macrophage_15"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_15"	"T4_b_g10"	"Macrophage"	"T4_b_15"	"T4_b_Macrophage_T4_b_15"
"T4_b_g10_Macrophage_16"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_16"	"T4_b_g10"	"Macrophage"	"T4_b_16"	"T4_b_Macrophage_T4_b_16"
"T4_b_g10_Macrophage_17"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_17"	"T4_b_g10"	"Macrophage"	"T4_b_17"	"T4_b_Macrophage_T4_b_17"
"T4_b_g10_Macrophage_18"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g10_Macrophage_18"	"T4_b_g10"	"Macrophage"	"T4_b_18"	"T4_b_Macrophage_T4_b_18"
"T4_b_g11_PDAC-Cancer_2"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g11_PDAC-Cancer_2"	"T4_b_g11"	"PDAC-Cancer"	"T4_b_2"	"T4_b_PDAC-Cancer_T4_b_2"
"T4_b_g11_PDAC-Cancer_3"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g11_PDAC-Cancer_3"	"T4_b_g11"	"PDAC-Cancer"	"T4_b_3"	"T4_b_PDAC-Cancer_T4_b_3"
"T4_b_g11_PDAC-Cancer_11"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g11_PDAC-Cancer_11"	"T4_b_g11"	"PDAC-Cancer"	"T4_b_11"	"T4_b_PDAC-Cancer_T4_b_11"
"T4_b_g11_PDAC-Cancer_14"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g11_PDAC-Cancer_14"	"T4_b_g11"	"PDAC-Cancer"	"T4_b_14"	"T4_b_PDAC-Cancer_T4_b_14"
"T4_b_g11_PDAC-Cancer_15"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g11_PDAC-Cancer_15"	"T4_b_g11"	"PDAC-Cancer"	"T4_b_15"	"T4_b_PDAC-Cancer_T4_b_15"
"T4_b_g11_PDAC-Cancer_17"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g11_PDAC-Cancer_17"	"T4_b_g11"	"PDAC-Cancer"	"T4_b_17"	"T4_b_PDAC-Cancer_T4_b_17"
"T4_b_g12_Bcell_1"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_1"	"T4_b_g12"	"Bcell"	"T4_b_1"	"T4_b_Bcell_T4_b_1"
"T4_b_g12_Bcell_2"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_2"	"T4_b_g12"	"Bcell"	"T4_b_2"	"T4_b_Bcell_T4_b_2"
"T4_b_g12_Bcell_3"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_3"	"T4_b_g12"	"Bcell"	"T4_b_3"	"T4_b_Bcell_T4_b_3"
"T4_b_g12_Bcell_9"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_9"	"T4_b_g12"	"Bcell"	"T4_b_9"	"T4_b_Bcell_T4_b_9"
"T4_b_g12_Bcell_10"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_10"	"T4_b_g12"	"Bcell"	"T4_b_10"	"T4_b_Bcell_T4_b_10"
"T4_b_g12_Bcell_12"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_12"	"T4_b_g12"	"Bcell"	"T4_b_12"	"T4_b_Bcell_T4_b_12"
"T4_b_g12_Bcell_13"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_13"	"T4_b_g12"	"Bcell"	"T4_b_13"	"T4_b_Bcell_T4_b_13"
"T4_b_g12_Bcell_14"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_14"	"T4_b_g12"	"Bcell"	"T4_b_14"	"T4_b_Bcell_T4_b_14"
"T4_b_g12_Bcell_15"	"PDAC_PseudoBulk_Slide_T4_b_metatable.txt"	1	"T4_b_g12_Bcell_15"	"T4_b_g12"	"Bcell"	"T4_b_15"	"T4_b_Bcell_T4_b_15"
"T5_a_g0_Stroma_1"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_1"	"T5_a_g0"	"Stroma"	"T5_a_1"	"T5_a_Stroma_T5_a_1"
"T5_a_g0_Stroma_2"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_2"	"T5_a_g0"	"Stroma"	"T5_a_2"	"T5_a_Stroma_T5_a_2"
"T5_a_g0_Stroma_3"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_3"	"T5_a_g0"	"Stroma"	"T5_a_3"	"T5_a_Stroma_T5_a_3"
"T5_a_g0_Stroma_4"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_4"	"T5_a_g0"	"Stroma"	"T5_a_4"	"T5_a_Stroma_T5_a_4"
"T5_a_g0_Stroma_5"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_5"	"T5_a_g0"	"Stroma"	"T5_a_5"	"T5_a_Stroma_T5_a_5"
"T5_a_g0_Stroma_6"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_6"	"T5_a_g0"	"Stroma"	"T5_a_6"	"T5_a_Stroma_T5_a_6"
"T5_a_g0_Stroma_7"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_7"	"T5_a_g0"	"Stroma"	"T5_a_7"	"T5_a_Stroma_T5_a_7"
"T5_a_g0_Stroma_8"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_8"	"T5_a_g0"	"Stroma"	"T5_a_8"	"T5_a_Stroma_T5_a_8"
"T5_a_g0_Stroma_9"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_9"	"T5_a_g0"	"Stroma"	"T5_a_9"	"T5_a_Stroma_T5_a_9"
"T5_a_g0_Stroma_10"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_10"	"T5_a_g0"	"Stroma"	"T5_a_10"	"T5_a_Stroma_T5_a_10"
"T5_a_g0_Stroma_11"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_11"	"T5_a_g0"	"Stroma"	"T5_a_11"	"T5_a_Stroma_T5_a_11"
"T5_a_g0_Stroma_12"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_12"	"T5_a_g0"	"Stroma"	"T5_a_12"	"T5_a_Stroma_T5_a_12"
"T5_a_g0_Stroma_13"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_13"	"T5_a_g0"	"Stroma"	"T5_a_13"	"T5_a_Stroma_T5_a_13"
"T5_a_g0_Stroma_14"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_14"	"T5_a_g0"	"Stroma"	"T5_a_14"	"T5_a_Stroma_T5_a_14"
"T5_a_g0_Stroma_15"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_15"	"T5_a_g0"	"Stroma"	"T5_a_15"	"T5_a_Stroma_T5_a_15"
"T5_a_g0_Stroma_16"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_16"	"T5_a_g0"	"Stroma"	"T5_a_16"	"T5_a_Stroma_T5_a_16"
"T5_a_g0_Stroma_17"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_17"	"T5_a_g0"	"Stroma"	"T5_a_17"	"T5_a_Stroma_T5_a_17"
"T5_a_g0_Stroma_18"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_18"	"T5_a_g0"	"Stroma"	"T5_a_18"	"T5_a_Stroma_T5_a_18"
"T5_a_g0_Stroma_19"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_19"	"T5_a_g0"	"Stroma"	"T5_a_19"	"T5_a_Stroma_T5_a_19"
"T5_a_g0_Stroma_20"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_20"	"T5_a_g0"	"Stroma"	"T5_a_20"	"T5_a_Stroma_T5_a_20"
"T5_a_g0_Stroma_21"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_21"	"T5_a_g0"	"Stroma"	"T5_a_21"	"T5_a_Stroma_T5_a_21"
"T5_a_g0_Stroma_22"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_22"	"T5_a_g0"	"Stroma"	"T5_a_22"	"T5_a_Stroma_T5_a_22"
"T5_a_g0_Stroma_23"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g0_Stroma_23"	"T5_a_g0"	"Stroma"	"T5_a_23"	"T5_a_Stroma_T5_a_23"
"T5_a_g1_PDAC-Cancer_1"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_1"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_1"	"T5_a_PDAC-Cancer_T5_a_1"
"T5_a_g1_PDAC-Cancer_2"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_2"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_2"	"T5_a_PDAC-Cancer_T5_a_2"
"T5_a_g1_PDAC-Cancer_3"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_3"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_3"	"T5_a_PDAC-Cancer_T5_a_3"
"T5_a_g1_PDAC-Cancer_4"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_4"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_4"	"T5_a_PDAC-Cancer_T5_a_4"
"T5_a_g1_PDAC-Cancer_5"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_5"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_5"	"T5_a_PDAC-Cancer_T5_a_5"
"T5_a_g1_PDAC-Cancer_6"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_6"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_6"	"T5_a_PDAC-Cancer_T5_a_6"
"T5_a_g1_PDAC-Cancer_7"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_7"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_7"	"T5_a_PDAC-Cancer_T5_a_7"
"T5_a_g1_PDAC-Cancer_8"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_8"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_8"	"T5_a_PDAC-Cancer_T5_a_8"
"T5_a_g1_PDAC-Cancer_9"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_9"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_9"	"T5_a_PDAC-Cancer_T5_a_9"
"T5_a_g1_PDAC-Cancer_10"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_10"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_10"	"T5_a_PDAC-Cancer_T5_a_10"
"T5_a_g1_PDAC-Cancer_11"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_11"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_11"	"T5_a_PDAC-Cancer_T5_a_11"
"T5_a_g1_PDAC-Cancer_12"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_12"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_12"	"T5_a_PDAC-Cancer_T5_a_12"
"T5_a_g1_PDAC-Cancer_13"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_13"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_13"	"T5_a_PDAC-Cancer_T5_a_13"
"T5_a_g1_PDAC-Cancer_14"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_14"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_14"	"T5_a_PDAC-Cancer_T5_a_14"
"T5_a_g1_PDAC-Cancer_15"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_15"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_15"	"T5_a_PDAC-Cancer_T5_a_15"
"T5_a_g1_PDAC-Cancer_16"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_16"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_16"	"T5_a_PDAC-Cancer_T5_a_16"
"T5_a_g1_PDAC-Cancer_17"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_17"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_17"	"T5_a_PDAC-Cancer_T5_a_17"
"T5_a_g1_PDAC-Cancer_18"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_18"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_18"	"T5_a_PDAC-Cancer_T5_a_18"
"T5_a_g1_PDAC-Cancer_19"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_19"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_19"	"T5_a_PDAC-Cancer_T5_a_19"
"T5_a_g1_PDAC-Cancer_20"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_20"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_20"	"T5_a_PDAC-Cancer_T5_a_20"
"T5_a_g1_PDAC-Cancer_21"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_21"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_21"	"T5_a_PDAC-Cancer_T5_a_21"
"T5_a_g1_PDAC-Cancer_22"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_22"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_22"	"T5_a_PDAC-Cancer_T5_a_22"
"T5_a_g1_PDAC-Cancer_23"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g1_PDAC-Cancer_23"	"T5_a_g1"	"PDAC-Cancer"	"T5_a_23"	"T5_a_PDAC-Cancer_T5_a_23"
"T5_a_g2_Macrophage_1"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g2_Macrophage_1"	"T5_a_g2"	"Macrophage"	"T5_a_1"	"T5_a_Macrophage_T5_a_1"
"T5_a_g2_Macrophage_2"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g2_Macrophage_2"	"T5_a_g2"	"Macrophage"	"T5_a_2"	"T5_a_Macrophage_T5_a_2"
"T5_a_g2_Macrophage_3"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g2_Macrophage_3"	"T5_a_g2"	"Macrophage"	"T5_a_3"	"T5_a_Macrophage_T5_a_3"
"T5_a_g2_Macrophage_4"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g2_Macrophage_4"	"T5_a_g2"	"Macrophage"	"T5_a_4"	"T5_a_Macrophage_T5_a_4"
"T5_a_g2_Macrophage_5"	"PDAC_PseudoBulk_Slide_T5_a_metatable.txt"	1	"T5_a_g2_Macrophage_5"	"T5_a_g2"	"Macrophage"	"T5_a_5"	"T5_a_Macrophage_T5_a_5"
